sku_id,product_name,category,warehouse_id,quantity_on_hand,total_value,last_sale_date,days_since_last_sale,units_sold_last_90days,days_of_inventory,inventory_status
SKU0143,Wearables_0143,Wearables,WH11,2217,153638.1,2025-12-31,39.57349178241566,1873,107.0,Slow Moving (90-180 days)
SKU0088,Components_0088,Components,WH14,3704,93600.08,2025-12-31,39.57349178241566,3152,106.0,Slow Moving (90-180 days)
SKU0036,Wearables_0036,Wearables,WH07,3205,239990.4,2025-12-31,39.57349178241566,2730,106.0,Slow Moving (90-180 days)
SKU0089,Tablets_0089,Tablets,WH02,4647,1778918.07,2025-12-31,39.57349178241566,3942,106.0,Slow Moving (90-180 days)
SKU0028,Components_0028,Components,WH08,4339,189310.57,2025-12-31,39.57349178241566,3673,106.0,Slow Moving (90-180 days)
SKU0025,Components_0025,Components,WH11,3378,69350.34,2025-12-31,39.57349178241566,2862,106.0,Slow Moving (90-180 days)
SKU0047,Peripherals_0047,Peripherals,WH08,1498,94628.66,2025-12-31,39.57349178241566,1290,105.0,Slow Moving (90-180 days)
SKU0182,Components_0182,Components,WH15,3516,32065.92,2025-12-31,39.57349178241566,3021,105.0,Slow Moving (90-180 days)
SKU0162,Tablets_0162,Tablets,WH05,2658,576812.58,2025-12-31,39.57349178241566,2286,105.0,Slow Moving (90-180 days)
SKU0122,Tablets_0122,Tablets,WH05,4093,2060047.83,2025-12-31,39.57349178241566,3550,104.0,Slow Moving (90-180 days)
SKU0051,Components_0051,Components,WH07,1009,8717.76,2025-12-31,39.57349178241566,874,104.0,Slow Moving (90-180 days)
SKU0114,Components_0114,Components,WH10,4098,113801.46,2025-12-31,39.57349178241566,3556,104.0,Slow Moving (90-180 days)
SKU0132,Smartphones_0132,Smartphones,WH13,3888,869356.8,2025-12-31,39.57349178241566,3352,104.0,Slow Moving (90-180 days)
SKU0013,Laptops_0013,Laptops,WH08,4393,2861292.69,2025-12-31,39.57349178241566,3791,104.0,Slow Moving (90-180 days)
SKU0161,Tablets_0161,Tablets,WH04,3490,1566277.1,2025-12-31,39.57349178241566,3014,104.0,Slow Moving (90-180 days)
SKU0198,Wearables_0198,Wearables,WH03,2777,159483.11,2025-12-31,39.57349178241566,2434,103.0,Slow Moving (90-180 days)
SKU0044,Tablets_0044,Tablets,WH12,3965,2682600.05,2025-12-31,39.57349178241566,3477,103.0,Slow Moving (90-180 days)
SKU0114,Components_0114,Components,WH12,4086,113468.22,2025-12-31,39.57349178241566,3556,103.0,Slow Moving (90-180 days)
SKU0197,Tablets_0197,Tablets,WH02,3733,562451.11,2025-12-31,39.57349178241566,3261,103.0,Slow Moving (90-180 days)
SKU0013,Laptops_0013,Laptops,WH15,4340,2826772.2,2025-12-31,39.57349178241566,3791,103.0,Slow Moving (90-180 days)
SKU0143,Wearables_0143,Wearables,WH15,2143,148509.9,2025-12-31,39.57349178241566,1873,103.0,Slow Moving (90-180 days)
SKU0066,Smartphones_0066,Smartphones,WH03,3299,1181140.97,2025-12-31,39.57349178241566,2925,102.0,Slow Moving (90-180 days)
SKU0147,Components_0147,Components,WH08,2625,116655.0,2025-12-31,39.57349178241566,2318,102.0,Slow Moving (90-180 days)
SKU0172,Wearables_0172,Wearables,WH11,3715,40307.75,2025-12-31,39.57349178241566,3268,102.0,Slow Moving (90-180 days)
SKU0171,Wearables_0171,Wearables,WH03,1808,93238.56,2025-12-31,39.57349178241566,1590,102.0,Slow Moving (90-180 days)
SKU0015,Peripherals_0015,Peripherals,WH13,3623,325526.55,2025-12-31,39.57349178241566,3199,102.0,Slow Moving (90-180 days)
SKU0096,Wearables_0096,Wearables,WH12,4388,94429.76,2025-12-31,39.57349178241566,3860,102.0,Slow Moving (90-180 days)
SKU0115,Tablets_0115,Tablets,WH04,4181,2118052.79,2025-12-31,39.57349178241566,3683,102.0,Slow Moving (90-180 days)
SKU0106,Laptops_0106,Laptops,WH04,2573,1471061.29,2025-12-31,39.57349178241566,2304,101.0,Slow Moving (90-180 days)
SKU0066,Smartphones_0066,Smartphones,WH15,3296,1180066.88,2025-12-31,39.57349178241566,2925,101.0,Slow Moving (90-180 days)
SKU0114,Components_0114,Components,WH09,3975,110385.75,2025-12-31,39.57349178241566,3556,101.0,Slow Moving (90-180 days)
SKU0195,Laptops_0195,Laptops,WH05,4748,3342924.36,2025-12-31,39.57349178241566,4245,101.0,Slow Moving (90-180 days)
SKU0087,Components_0087,Components,WH15,2297,114505.45,2025-12-31,39.57349178241566,2057,101.0,Slow Moving (90-180 days)
SKU0006,Tablets_0006,Tablets,WH04,2411,1848706.58,2025-12-31,39.57349178241566,2157,101.0,Slow Moving (90-180 days)
SKU0158,Laptops_0158,Laptops,WH11,2164,1659896.2,2025-12-31,39.57349178241566,1940,100.0,Slow Moving (90-180 days)
SKU0185,Components_0185,Components,WH01,3599,162854.75,2025-12-31,39.57349178241566,3234,100.0,Slow Moving (90-180 days)
SKU0194,Laptops_0194,Laptops,WH01,2214,571544.1,2025-12-31,39.57349178241566,2002,100.0,Slow Moving (90-180 days)
SKU0108,Laptops_0108,Laptops,WH10,4375,3461631.25,2025-12-31,39.57349178241566,3933,100.0,Slow Moving (90-180 days)
SKU0077,Components_0077,Components,WH07,3919,190620.16,2025-12-31,39.57349178241566,3517,100.0,Slow Moving (90-180 days)
SKU0036,Wearables_0036,Wearables,WH09,2995,224265.6,2025-12-31,39.57349178241566,2730,99.0,Slow Moving (90-180 days)
SKU0171,Wearables_0171,Wearables,WH05,1751,90299.07,2025-12-31,39.57349178241566,1590,99.0,Slow Moving (90-180 days)
SKU0146,Wearables_0146,Wearables,WH15,2974,116461.84,2025-12-31,39.57349178241566,2698,99.0,Slow Moving (90-180 days)
SKU0065,Wearables_0065,Wearables,WH05,4375,339412.5,2025-12-31,39.57349178241566,3972,99.0,Slow Moving (90-180 days)
SKU0065,Wearables_0065,Wearables,WH09,4350,337473.0,2025-12-31,39.57349178241566,3972,99.0,Slow Moving (90-180 days)
SKU0005,Peripherals_0005,Peripherals,WH12,4540,366241.8,2025-12-31,39.57349178241566,4114,99.0,Slow Moving (90-180 days)
SKU0001,Wearables_0001,Wearables,WH10,3280,267943.2,2025-12-31,39.57349178241566,2995,99.0,Slow Moving (90-180 days)
SKU0157,Tablets_0157,Tablets,WH10,3926,763057.36,2025-12-31,39.57349178241566,3568,99.0,Slow Moving (90-180 days)
SKU0046,Tablets_0046,Tablets,WH07,4453,939983.77,2025-12-31,39.57349178241566,4051,99.0,Slow Moving (90-180 days)
SKU0149,Peripherals_0149,Peripherals,WH15,3279,139849.35,2025-12-31,39.57349178241566,2985,99.0,Slow Moving (90-180 days)
SKU0156,Tablets_0156,Tablets,WH06,3108,1318786.56,2025-12-31,39.57349178241566,2856,98.0,Slow Moving (90-180 days)
SKU0066,Smartphones_0066,Smartphones,WH02,3173,1136029.19,2025-12-31,39.57349178241566,2925,98.0,Slow Moving (90-180 days)
SKU0072,Components_0072,Components,WH02,4031,62480.5,2025-12-31,39.57349178241566,3711,98.0,Slow Moving (90-180 days)
SKU0195,Laptops_0195,Laptops,WH10,4609,3245058.63,2025-12-31,39.57349178241566,4245,98.0,Slow Moving (90-180 days)
SKU0197,Tablets_0197,Tablets,WH12,3553,535330.51,2025-12-31,39.57349178241566,3261,98.0,Slow Moving (90-180 days)
SKU0200,Components_0200,Components,WH09,1931,65132.63,2025-12-31,39.57349178241566,1790,97.0,Slow Moving (90-180 days)
SKU0060,Laptops_0060,Laptops,WH08,2942,815698.92,2025-12-31,39.57349178241566,2736,97.0,Slow Moving (90-180 days)
SKU0042,Peripherals_0042,Peripherals,WH05,2506,46987.5,2025-12-31,39.57349178241566,2335,97.0,Slow Moving (90-180 days)
SKU0195,Laptops_0195,Laptops,WH15,4594,3234497.58,2025-12-31,39.57349178241566,4245,97.0,Slow Moving (90-180 days)
SKU0140,Laptops_0140,Laptops,WH02,2507,483123.97,2025-12-31,39.57349178241566,2338,97.0,Slow Moving (90-180 days)
SKU0119,Components_0119,Components,WH11,2023,28463.61,2025-12-31,39.57349178241566,1891,96.0,Slow Moving (90-180 days)
SKU0094,Components_0094,Components,WH11,3843,156948.12,2025-12-31,39.57349178241566,3587,96.0,Slow Moving (90-180 days)
SKU0005,Peripherals_0005,Peripherals,WH08,4379,353253.93,2025-12-31,39.57349178241566,4114,96.0,Slow Moving (90-180 days)
SKU0158,Laptops_0158,Laptops,WH09,2045,1568617.25,2025-12-31,39.57349178241566,1940,95.0,Slow Moving (90-180 days)
SKU0119,Components_0119,Components,WH05,1992,28027.44,2025-12-31,39.57349178241566,1891,95.0,Slow Moving (90-180 days)
SKU0148,Tablets_0148,Tablets,WH09,3035,2082981.2,2025-12-31,39.57349178241566,2872,95.0,Slow Moving (90-180 days)
SKU0109,Accessories_0109,Accessories,WH12,4945,428088.65,2025-12-31,39.57349178241566,4673,95.0,Slow Moving (90-180 days)
SKU0016,Wearables_0016,Wearables,WH11,2259,179342.01,2025-12-31,39.57349178241566,2149,95.0,Slow Moving (90-180 days)
SKU0098,Components_0098,Components,WH12,3388,69555.64,2025-12-31,39.57349178241566,3202,95.0,Slow Moving (90-180 days)
SKU0035,Components_0035,Components,WH14,3906,58941.54,2025-12-31,39.57349178241566,3729,94.0,Slow Moving (90-180 days)
SKU0068,Laptops_0068,Laptops,WH12,4473,2422532.07,2025-12-31,39.57349178241566,4288,94.0,Slow Moving (90-180 days)
SKU0063,Components_0063,Components,WH13,3473,61437.37,2025-12-31,39.57349178241566,3330,94.0,Slow Moving (90-180 days)
SKU0114,Components_0114,Components,WH04,3701,102776.77,2025-12-31,39.57349178241566,3556,94.0,Slow Moving (90-180 days)
SKU0026,Wearables_0026,Wearables,WH03,3809,268496.41,2025-12-31,39.57349178241566,3690,93.0,Slow Moving (90-180 days)
SKU0051,Components_0051,Components,WH12,905,7819.2,2025-12-31,39.57349178241566,874,93.0,Slow Moving (90-180 days)
SKU0015,Peripherals_0015,Peripherals,WH10,3320,298302.0,2025-12-31,39.57349178241566,3199,93.0,Slow Moving (90-180 days)
SKU0140,Laptops_0140,Laptops,WH04,2415,465394.65,2025-12-31,39.57349178241566,2338,93.0,Slow Moving (90-180 days)
SKU0044,Tablets_0044,Tablets,WH14,3535,2391674.95,2025-12-31,39.57349178241566,3477,92.0,Slow Moving (90-180 days)
SKU0094,Components_0094,Components,WH01,3648,148984.32,2025-12-31,39.57349178241566,3587,92.0,Slow Moving (90-180 days)
SKU0194,Laptops_0194,Laptops,WH02,2048,528691.2,2025-12-31,39.57349178241566,2002,92.0,Slow Moving (90-180 days)
SKU0139,Laptops_0139,Laptops,WH11,4266,1221953.04,2025-12-31,39.57349178241566,4165,92.0,Slow Moving (90-180 days)
SKU0140,Laptops_0140,Laptops,WH05,2380,458649.8,2025-12-31,39.57349178241566,2338,92.0,Slow Moving (90-180 days)
SKU0162,Tablets_0162,Tablets,WH12,2335,506718.35,2025-12-31,39.57349178241566,2286,92.0,Slow Moving (90-180 days)
SKU0170,Components_0170,Components,WH10,1620,56327.4,2025-12-31,39.57349178241566,1607,91.0,Slow Moving (90-180 days)
SKU0072,Components_0072,Components,WH06,3737,57923.5,2025-12-31,39.57349178241566,3711,91.0,Slow Moving (90-180 days)
SKU0058,Tablets_0058,Tablets,WH13,3015,504198.45,2025-12-31,39.57349178241566,2992,91.0,Slow Moving (90-180 days)
SKU0160,Smartphones_0160,Smartphones,WH10,3018,1964989.62,2025-12-31,39.57349178241566,2983,91.0,Slow Moving (90-180 days)
SKU0047,Peripherals_0047,Peripherals,WH10,1309,82689.53,2025-12-31,39.57349178241566,1290,91.0,Slow Moving (90-180 days)
SKU0096,Wearables_0096,Wearables,WH08,3915,84250.8,2025-12-31,39.57349178241566,3860,91.0,Slow Moving (90-180 days)
SKU0148,Tablets_0148,Tablets,WH07,2863,1964934.16,2025-12-31,39.57349178241566,2872,90.0,Normal
SKU0066,Smartphones_0066,Smartphones,WH09,2933,1050101.99,2025-12-31,39.57349178241566,2925,90.0,Normal
SKU0147,Components_0147,Components,WH06,2321,103145.24,2025-12-31,39.57349178241566,2318,90.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH11,4735,724502.35,2025-12-31,39.57349178241566,4735,90.0,Normal
SKU0094,Components_0094,Components,WH13,3589,146574.76,2025-12-31,39.57349178241566,3587,90.0,Normal
SKU0195,Laptops_0195,Laptops,WH07,4254,2995113.78,2025-12-31,39.57349178241566,4245,90.0,Normal
SKU0077,Components_0077,Components,WH08,3514,170920.96,2025-12-31,39.57349178241566,3517,90.0,Normal
SKU0070,Laptops_0070,Laptops,WH12,1917,1167050.43,2025-12-31,39.57349178241566,1924,90.0,Normal
SKU0128,Laptops_0128,Laptops,WH13,4977,3849211.8,2025-12-31,39.57349178241566,5014,89.0,Normal
SKU0088,Components_0088,Components,WH02,3128,79044.56,2025-12-31,39.57349178241566,3152,89.0,Normal
SKU0147,Components_0147,Components,WH01,2293,101900.92,2025-12-31,39.57349178241566,2318,89.0,Normal
SKU0188,Smartphones_0188,Smartphones,WH15,3181,2400255.36,2025-12-31,39.57349178241566,3203,89.0,Normal
SKU0094,Components_0094,Components,WH10,3546,144818.64,2025-12-31,39.57349178241566,3587,89.0,Normal
SKU0011,Smartphones_0011,Smartphones,WH12,2128,707794.08,2025-12-31,39.57349178241566,2149,89.0,Normal
SKU0160,Smartphones_0160,Smartphones,WH08,2956,1924622.04,2025-12-31,39.57349178241566,2983,89.0,Normal
SKU0177,Laptops_0177,Laptops,WH12,4840,3569112.8,2025-12-31,39.57349178241566,4907,89.0,Normal
SKU0107,Smartphones_0107,Smartphones,WH11,2097,1083939.3,2025-12-31,39.57349178241566,2126,89.0,Normal
SKU0148,Tablets_0148,Tablets,WH14,2794,1917578.08,2025-12-31,39.57349178241566,2872,88.0,Normal
SKU0088,Components_0088,Components,WH09,3069,77553.63,2025-12-31,39.57349178241566,3152,88.0,Normal
SKU0040,Components_0040,Components,WH03,2008,48734.16,2025-12-31,39.57349178241566,2055,88.0,Normal
SKU0042,Peripherals_0042,Peripherals,WH14,2286,42862.5,2025-12-31,39.57349178241566,2335,88.0,Normal
SKU0001,Wearables_0001,Wearables,WH12,2926,239024.94,2025-12-31,39.57349178241566,2995,88.0,Normal
SKU0162,Tablets_0162,Tablets,WH02,2230,483932.3,2025-12-31,39.57349178241566,2286,88.0,Normal
SKU0115,Tablets_0115,Tablets,WH05,3588,1817644.92,2025-12-31,39.57349178241566,3683,88.0,Normal
SKU0172,Wearables_0172,Wearables,WH15,3148,34155.8,2025-12-31,39.57349178241566,3268,87.0,Normal
SKU0065,Wearables_0065,Wearables,WH01,3837,297674.46,2025-12-31,39.57349178241566,3972,87.0,Normal
SKU0108,Laptops_0108,Laptops,WH12,3822,3024081.06,2025-12-31,39.57349178241566,3933,87.0,Normal
SKU0177,Laptops_0177,Laptops,WH11,4740,3495370.8,2025-12-31,39.57349178241566,4907,87.0,Normal
SKU0025,Components_0025,Components,WH03,2772,56909.16,2025-12-31,39.57349178241566,2862,87.0,Normal
SKU0156,Tablets_0156,Tablets,WH05,2738,1161788.16,2025-12-31,39.57349178241566,2856,86.0,Normal
SKU0114,Components_0114,Components,WH07,3381,93890.37,2025-12-31,39.57349178241566,3556,86.0,Normal
SKU0157,Tablets_0157,Tablets,WH04,3424,665488.64,2025-12-31,39.57349178241566,3568,86.0,Normal
SKU0139,Laptops_0139,Laptops,WH12,3965,1135734.6,2025-12-31,39.57349178241566,4165,86.0,Normal
SKU0096,Wearables_0096,Wearables,WH14,3684,79279.68,2025-12-31,39.57349178241566,3860,86.0,Normal
SKU0048,Smartphones_0048,Smartphones,WH12,4949,3405456.39,2025-12-31,39.57349178241566,5199,86.0,Normal
SKU0198,Wearables_0198,Wearables,WH13,2298,131974.14,2025-12-31,39.57349178241566,2434,85.0,Normal
SKU0148,Tablets_0148,Tablets,WH01,2699,1852377.68,2025-12-31,39.57349178241566,2872,85.0,Normal
SKU0148,Tablets_0148,Tablets,WH11,2723,1868849.36,2025-12-31,39.57349178241566,2872,85.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH04,4470,683954.7,2025-12-31,39.57349178241566,4735,85.0,Normal
SKU0139,Laptops_0139,Laptops,WH09,3943,1129432.92,2025-12-31,39.57349178241566,4165,85.0,Normal
SKU0096,Wearables_0096,Wearables,WH01,3659,78741.68,2025-12-31,39.57349178241566,3860,85.0,Normal
SKU0106,Laptops_0106,Laptops,WH07,2152,1230362.96,2025-12-31,39.57349178241566,2304,84.0,Normal
SKU0172,Wearables_0172,Wearables,WH13,3034,32918.9,2025-12-31,39.57349178241566,3268,84.0,Normal
SKU0021,Laptops_0021,Laptops,WH11,2089,893298.18,2025-12-31,39.57349178241566,2225,84.0,Normal
SKU0070,Laptops_0070,Laptops,WH02,1793,1091560.47,2025-12-31,39.57349178241566,1924,84.0,Normal
SKU0024,Smartphones_0024,Smartphones,WH09,1994,491042.44,2025-12-31,39.57349178241566,2145,84.0,Normal
SKU0115,Tablets_0115,Tablets,WH03,3429,1737097.11,2025-12-31,39.57349178241566,3683,84.0,Normal
SKU0013,Laptops_0013,Laptops,WH02,3517,2290727.61,2025-12-31,39.57349178241566,3791,83.0,Normal
SKU0097,Laptops_0097,Laptops,WH07,4642,3334395.02,2025-12-31,39.57349178241566,5115,82.0,Normal
SKU0122,Tablets_0122,Tablets,WH09,3223,1622168.13,2025-12-31,39.57349178241566,3550,82.0,Normal
SKU0035,Components_0035,Components,WH07,3392,51185.28,2025-12-31,39.57349178241566,3729,82.0,Normal
SKU0181,Laptops_0181,Laptops,WH09,1766,1201392.14,2025-12-31,39.57349178241566,1949,82.0,Normal
SKU0065,Wearables_0065,Wearables,WH03,3621,280917.18,2025-12-31,39.57349178241566,3972,82.0,Normal
SKU0070,Laptops_0070,Laptops,WH03,1748,1064164.92,2025-12-31,39.57349178241566,1924,82.0,Normal
SKU0013,Laptops_0013,Laptops,WH03,3448,2245785.84,2025-12-31,39.57349178241566,3791,82.0,Normal
SKU0029,Wearables_0029,Wearables,WH03,1077,27668.13,2025-12-31,39.57349178241566,1178,82.0,Normal
SKU0028,Components_0028,Components,WH04,3294,143717.22,2025-12-31,39.57349178241566,3673,81.0,Normal
SKU0005,Peripherals_0005,Peripherals,WH14,3684,297188.28,2025-12-31,39.57349178241566,4114,81.0,Normal
SKU0056,Peripherals_0056,Peripherals,WH12,1684,115320.32,2025-12-31,39.57349178241566,1860,81.0,Normal
SKU0077,Components_0077,Components,WH15,3181,154723.84,2025-12-31,39.57349178241566,3517,81.0,Normal
SKU0068,Laptops_0068,Laptops,WH14,3807,2061833.13,2025-12-31,39.57349178241566,4288,80.0,Normal
SKU0123,Laptops_0123,Laptops,WH08,4910,1805357.9,2025-12-31,39.57349178241566,5548,80.0,Normal
SKU0031,Smartphones_0031,Smartphones,WH05,4712,2289136.72,2025-12-31,39.57349178241566,5315,80.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH07,3279,1112564.7,2025-12-31,39.57349178241566,3688,80.0,Normal
SKU0082,Smartphones_0082,Smartphones,WH10,4097,1438825.43,2025-12-31,39.57349178241566,4682,79.0,Normal
SKU0068,Laptops_0068,Laptops,WH05,3784,2049376.56,2025-12-31,39.57349178241566,4288,79.0,Normal
SKU0134,Smartphones_0134,Smartphones,WH14,4161,636674.61,2025-12-31,39.57349178241566,4735,79.0,Normal
SKU0146,Wearables_0146,Wearables,WH04,2366,92652.56,2025-12-31,39.57349178241566,2698,79.0,Normal
SKU0103,Wearables_0103,Wearables,WH06,2976,213795.84,2025-12-31,39.57349178241566,3371,79.0,Normal
SKU0141,Peripherals_0141,Peripherals,WH15,1676,101180.12,2025-12-31,39.57349178241566,1915,79.0,Normal
SKU0123,Laptops_0123,Laptops,WH12,4895,1799842.55,2025-12-31,39.57349178241566,5548,79.0,Normal
SKU0108,Laptops_0108,Laptops,WH03,3473,2747941.79,2025-12-31,39.57349178241566,3933,79.0,Normal
SKU0059,Smartphones_0059,Smartphones,WH11,4007,1794575.02,2025-12-31,39.57349178241566,4559,79.0,Normal
SKU0054,Components_0054,Components,WH03,2775,28887.75,2025-12-31,39.57349178241566,3197,78.0,Normal
SKU0035,Components_0035,Components,WH06,3226,48680.34,2025-12-31,39.57349178241566,3729,78.0,Normal
SKU0099,Tablets_0099,Tablets,WH04,1347,984980.28,2025-12-31,39.57349178241566,1553,78.0,Normal
SKU0147,Components_0147,Components,WH03,2011,89368.84,2025-12-31,39.57349178241566,2318,78.0,Normal
SKU0080,Peripherals_0080,Peripherals,WH06,2149,109620.49,2025-12-31,39.57349178241566,2483,78.0,Normal
SKU0163,Wearables_0163,Wearables,WH11,1726,98243.92,2025-12-31,39.57349178241566,1981,78.0,Normal
SKU0183,Tablets_0183,Tablets,WH02,3427,2434472.26,2025-12-31,39.57349178241566,3950,78.0,Normal
SKU0158,Laptops_0158,Laptops,WH03,1650,1265632.5,2025-12-31,39.57349178241566,1940,77.0,Normal
SKU0155,Accessories_0155,Accessories,WH02,4566,305830.68,2025-12-31,39.57349178241566,5304,77.0,Normal
SKU0044,Tablets_0044,Tablets,WH11,2975,2012795.75,2025-12-31,39.57349178241566,3477,77.0,Normal
SKU0094,Components_0094,Components,WH06,3075,125583.0,2025-12-31,39.57349178241566,3587,77.0,Normal
SKU0028,Components_0028,Components,WH07,3124,136300.12,2025-12-31,39.57349178241566,3673,77.0,Normal
SKU0104,Laptops_0104,Laptops,WH11,4664,1903658.24,2025-12-31,39.57349178241566,5462,77.0,Normal
SKU0123,Laptops_0123,Laptops,WH10,4773,1754984.37,2025-12-31,39.57349178241566,5548,77.0,Normal
SKU0096,Wearables_0096,Wearables,WH04,3303,71080.56,2025-12-31,39.57349178241566,3860,77.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH05,3153,1069812.9,2025-12-31,39.57349178241566,3688,77.0,Normal
SKU0115,Tablets_0115,Tablets,WH06,3134,1587653.06,2025-12-31,39.57349178241566,3683,77.0,Normal
SKU0119,Components_0119,Components,WH06,1594,22427.58,2025-12-31,39.57349178241566,1891,76.0,Normal
SKU0018,Wearables_0018,Wearables,WH06,1780,83535.4,2025-12-31,39.57349178241566,2100,76.0,Normal
SKU0095,Tablets_0095,Tablets,WH15,2300,1273096.0,2025-12-31,39.57349178241566,2736,76.0,Normal
SKU0185,Components_0185,Components,WH06,2748,124347.0,2025-12-31,39.57349178241566,3234,76.0,Normal
SKU0058,Tablets_0058,Tablets,WH10,2533,423593.59,2025-12-31,39.57349178241566,2992,76.0,Normal
SKU0005,Peripherals_0005,Peripherals,WH06,3483,280973.61,2025-12-31,39.57349178241566,4114,76.0,Normal
SKU0011,Smartphones_0011,Smartphones,WH15,1819,605017.59,2025-12-31,39.57349178241566,2149,76.0,Normal
SKU0195,Laptops_0195,Laptops,WH04,3598,2533243.86,2025-12-31,39.57349178241566,4245,76.0,Normal
SKU0192,Laptops_0192,Laptops,WH04,4970,1160445.3,2025-12-31,39.57349178241566,5876,76.0,Normal
SKU0149,Peripherals_0149,Peripherals,WH13,2536,108160.4,2025-12-31,39.57349178241566,2985,76.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH13,3123,1059633.9,2025-12-31,39.57349178241566,3688,76.0,Normal
SKU0004,Smartphones_0004,Smartphones,WH12,3096,1050472.8,2025-12-31,39.57349178241566,3688,76.0,Normal
SKU0143,Wearables_0143,Wearables,WH14,1581,109563.3,2025-12-31,39.57349178241566,1873,76.0,Normal
SKU0023,Smartphones_0023,Smartphones,WH07,4665,1924265.85,2025-12-31,39.57349178241566,5578,75.0,Normal
SKU0044,Tablets_0044,Tablets,WH15,2893,1957317.01,2025-12-31,39.57349178241566,3477,75.0,Normal
SKU0195,Laptops_0195,Laptops,WH01,3541,2493111.87,2025-12-31,39.57349178241566,4245,75.0,Normal
SKU0050,Peripherals_0050,Peripherals,WH05,1597,21878.9,2025-12-31,39.57349178241566,1914,75.0,Normal
SKU0083,Peripherals_0083,Peripherals,WH12,852,81348.96,2025-12-31,39.57349178241566,1021,75.0,Normal
SKU0091,Wearables_0091,Wearables,WH07,1201,15120.59,2025-12-31,39.57349178241566,1449,75.0,Normal
SKU0029,Wearables_0029,Wearables,WH08,979,25150.51,2025-12-31,39.57349178241566,1178,75.0,Normal
SKU0088,Components_0088,Components,WH07,2607,65878.89,2025-12-31,39.57349178241566,3152,74.0,Normal
SKU0153,Components_0153,Components,WH14,1330,55434.4,2025-12-31,39.57349178241566,1628,74.0,Normal
SKU0085,Laptops_0085,Laptops,WH05,4010,2150081.8,2025-12-31,39.57349178241566,4883,74.0,Normal
SKU0160,Smartphones_0160,Smartphones,WH01,2447,1593217.23,2025-12-31,39.57349178241566,2983,74.0,Normal
SKU0031,Smartphones_0031,Smartphones,WH10,4369,2122503.89,2025-12-31,39.57349178241566,5315,74.0,Normal
SKU0015,Peripherals_0015,Peripherals,WH11,2643,237473.55,2025-12-31,39.57349178241566,3199,74.0,Normal
SKU0183,Tablets_0183,Tablets,WH10,3247,2306603.86,2025-12-31,39.57349178241566,3950,74.0,Normal
SKU0122,Tablets_0122,Tablets,WH07,2878,1448526.18,2025-12-31,39.57349178241566,3550,73.0,Normal
SKU0066,Smartphones_0066,Smartphones,WH01,2375,850321.25,2025-12-31,39.57349178241566,2925,73.0,Normal
SKU0112,Wearables_0112,Wearables,WH05,3109,180788.35,2025-12-31,39.57349178241566,3814,73.0,Normal
SKU0103,Wearables_0103,Wearables,WH08,2733,196338.72,2025-12-31,39.57349178241566,3371,73.0,Normal
SKU0011,Smartphones_0011,Smartphones,WH13,1735,577078.35,2025-12-31,39.57349178241566,2149,73.0,Normal
SKU0160,Smartphones_0160,Smartphones,WH02,2414,1571731.26,2025-12-31,39.57349178241566,2983,73.0,Normal
SKU0160,Smartphones_0160,Smartphones,WH14,2409,1568475.81,2025-12-31,39.57349178241566,2983,73.0,Normal
SKU0048,Smartphones_0048,Smartphones,WH05,4220,2903824.2,2025-12-31,39.57349178241566,5199,73.0,Normal
SKU0137,Tablets_0137,Tablets,WH08,1999,316861.49,2025-12-31,39.57349178241566,2451,73.0,Normal
SKU0118,Accessories_0118,Accessories,WH03,4930,217560.9,2025-12-31,39.57349178241566,6079,73.0,Normal
SKU0161,Tablets_0161,Tablets,WH06,2428,1089662.12,2025-12-31,39.57349178241566,3014,73.0,Normal
SKU0148,Tablets_0148,Tablets,WH10,2293,1573731.76,2025-12-31,39.57349178241566,2872,72.0,Normal
SKU0035,Components_0035,Components,WH05,2981,44983.29,2025-12-31,39.57349178241566,3729,72.0,Normal
SKU0112,Wearables_0112,Wearables,WH15,3040,176776.0,2025-12-31,39.57349178241566,3814,72.0,Normal
SKU0099,Tablets_0099,Tablets,WH11,1237,904543.88,2025-12-31,39.57349178241566,1553,72.0,Normal
SKU0008,Accessories_0008,Accessories,WH07,4856,184770.8,2025-12-31,39.57349178241566,6039,72.0,Normal
SKU0005,Peripherals_0005,Peripherals,WH10,3286,265081.62,2025-12-31,39.57349178241566,4114,72.0,Normal
SKU0036,Wearables_0036,Wearables,WH08,2148,160842.24,2025-12-31,39.57349178241566,2730,71.0,Normal
SKU0017,Laptops_0017,Laptops,WH10,4538,773411.34,2025-12-31,39.57349178241566,5756,71.0,Normal
SKU0014,Accessories_0014,Accessories,WH08,4567,181675.26,2025-12-31,39.57349178241566,5778,71.0,Normal
SKU0031,Smartphones_0031,Smartphones,WH06,4170,2025827.7,2025-12-31,39.57349178241566,5315,71.0,Normal
SKU0076,Smartphones_0076,Smartphones,WH07,4733,1863240.11,2025-12-31,39.57349178241566,6026,71.0,Normal
SKU0183,Tablets_0183,Tablets,WH01,3131,2224199.78,2025-12-31,39.57349178241566,3950,71.0,Normal
